Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,cancelled_Rides_by_Customer,cancelled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
07-07-2026 17:58,05:58:15 PM,CNR2241432585,Success,CID1203295,Mini,Wakad,Undri,167,117,,,No,,373,Cash,17,4,1
26-07-2026 19:41,07:41:28 PM,CNR3593759841,Success,CID6445372,eBike,Kothrud,Bavdhan,295,109,,,No,,82,UPI,1,3.2,1
19-07-2026 03:56,03:56:37 AM,CNR5791125163,Success,CID1585047,Mini,Undri,Vadgaon Budruk,90,40,,,No,,498,Debit Card,14,4.2,4.2
05-07-2026 12:55,12:55:09 PM,CNR1872311614,Canceled by Driver,CID1748637,eBike,Kothrud,Wakad,,,,Customer related issue,,,,,,,
25-07-2026 21:42,09:42:55 PM,CNR1951688993,Driver not found,CID3221392,Mini,Dhankawadi,Akurdi,,,,,,,,,,,
06-07-2026 22:17,10:17:08 PM,CNR7500991116,Canceled by Driver,CID5738806,Prime Sedan,Bhosari,Pimpri,,,,More than permitted people in there,,,,,,,
22-07-2026 15:01,03:01:05 PM,CNR2566494054,Driver not found,CID5622479,Prime Plus,Kondhwa,Koregaon Park,,,,,,,,,,,
08-07-2026 21:44,09:44:40 PM,CNR6696155898,Canceled by Driver,CID2356194,Auto,Kharadi,Fatima Nagar,,,,Personal & Car related issues,,,,,,,
15-07-2026 21:27,09:27:58 PM,CNR3333845389,Success,CID1535924,Prime Plus,Warje,Moshi,237,42,,,No,,908,Cash,33,4.7,1
25-07-2026 15:58,03:58:32 PM,CNR6538013551,Success,CID5572590,Mini,Akurdi,Yerawada,126,25,,,No,,499,Credit Card,18,4.7,3
20-07-2026 16:20,04:20:29 PM,CNR6247708096,Success,CID7724554,Mini,Keshav Nagar,Aundh,157,24,,,No,,316,Cash,14,4.2,1
24-07-2026 19:41,07:41:02 PM,CNR1852800194,Canceled by Driver,CID6721398,Mini,Vadgaon Budruk,Chinchwad,,,,The customer was coughing/sick,,,,,,,
25-07-2026 19:59,07:59:57 PM,CNR7714715444,Success,CID2973958,Prime Sedan,Kondhwa,Ravet,229,144,,,No,,828,Cash,22,4.2,1
02-07-2026 11:14,11:14:46 AM,CNR1641728823,Canceled by Driver,CID8780795,Mini,Hinjawadi,Chakan,,,,Customer related issue,,,,,,,
15-07-2026 23:58,11:58:56 PM,CNR2347873115,Canceled by Customer,CID8927148,Auto,Kothrud,Magarpatta,,,Driver is not moving towards pickup location,,,,,,,,
31-07-2026 17:12,05:12:22 PM,CNR5042102026,Success,CID8086016,Bike,Kothrud,Wakad,93,61,,,No,,120,Cash,5,4.2,3.5
25-07-2026 13:27,01:27:17 PM,CNR6709748758,Success,CID5578518,Prime Sedan,Yerawada,Undri,233,42,,,No,,1000,UPI,30,2,2.5
12-07-2026 14:38,02:38:47 PM,CNR1896277726,Success,CID9608058,Prime Plus,Baner,Dhayari,192,26,,,No,,1143,UPI,33,4.2,4.7
10-07-2026 02:16,02:16:10 AM,CNR1667726777,Success,CID7797807,Bike,Viman Nagar,Shivajinagar,301,55,,,No,,139,UPI,5,4.8,3.2
23-07-2026 06:24,06:24:42 AM,CNR8890335186,Success,CID7902725,Auto,Camp,Kalyani Nagar,223,96,,,No,,95,Cash,3,2,5
05-07-2026 20:02,08:02:55 PM,CNR8170474179,Success,CID7415465,Bike,Bavdhan,Warje,291,131,,,No,,221,UPI,12,3.5,1
27-07-2026 06:39,06:39:31 AM,CNR3828696485,Driver not found,CID9113795,Auto,Baner,Magarpatta,,,,,,,,,,,
03-07-2026 14:24,02:24:20 PM,CNR2916372954,Success,CID2166317,Prime Plus,Camp,Keshav Nagar,43,121,,,No,,936,UPI,25,5,5
18-07-2026 10:11,10:11:32 AM,CNR8022165177,Driver not found,CID5596411,Prime SUV,Ambegaon,Dhayari,,,,,,,,,,,
26-07-2026 01:29,01:29:32 AM,CNR4856249092,Canceled by Driver,CID8512236,Bike,Bibwewadi,Nigdi,,,,More than permitted people in there,,,,,,,
23-07-2026 09:21,09:21:24 AM,CNR1723944567,Success,CID2627922,Prime Sedan,Akurdi,Koregaon Park,253,50,,,No,,395,UPI,15,4.5,4
16-07-2026 07:58,07:58:25 AM,CNR2621521640,Driver not found,CID7666602,Auto,Pirangut,Dhayari,,,,,,,,,,,
08-07-2026 22:37,10:37:41 PM,CNR9506688935,Canceled by Driver,CID1735387,Prime Sedan,Nigdi,Bhosari,,,,More than permitted people in there,,,,,,,
19-07-2026 20:00,08:00:49 PM,CNR4560076532,Success,CID4495324,Auto,Wanowrie,Narhe,174,93,,,No,,365,Credit Card,12,3.2,4.8
31-07-2026 19:34,07:34:19 PM,CNR3023774078,Success,CID7302861,Auto,Hadapsar,Keshav Nagar,281,78,,,No,,372,Debit Card,16,5,4.2
04-07-2026 10:07,10:07:44 AM,CNR1213316726,Success,CID4982224,Mini,Kondhwa,Lohegaon,107,50,,,No,,301,Cash,10,3.2,4.5
02-07-2026 13:05,01:05:02 PM,CNR1803658921,Success,CID3898282,Mini,Ravet,Dighi,76,113,,,No,,373,Credit Card,17,4,4
13-07-2026 01:52,01:52:28 AM,CNR9435749505,Success,CID3876819,Mini,Shivajinagar,Sinhagad Road,183,55,,,No,,259,UPI,11,3.8,3
19-07-2026 17:33,05:33:24 PM,CNR8661432548,Success,CID6535008,Auto,Lohegaon,Mundhwa,287,116,,,No,,183,UPI,6,4.2,3.5
12-07-2026 21:40,09:40:43 PM,CNR1769097116,Canceled by Driver,CID8109289,Auto,Undri,Kondhwa,,,,The customer was coughing/sick,,,,,,,
23-07-2026 06:38,06:38:04 AM,CNR5178247949,Canceled by Driver,CID4291121,Mini,Bavdhan,Moshi,,,,Personal & Car related issues,,,,,,,
17-07-2026 17:49,05:49:00 PM,CNR3353044499,Success,CID2405481,Mini,Hadapsar,Ambegaon,155,121,,,No,,576,Debit Card,17,4.2,4
11-07-2026 02:06,02:06:39 AM,CNR3655100171,Success,CID1902744,Mini,Kharadi,Fatima Nagar,237,61,,,No,,285,Credit Card,7,3.5,3
25-07-2026 21:09,09:09:15 PM,CNR7701412427,Success,CID9881837,Auto,Camp,Fatima Nagar,68,21,,,No,,311,UPI,13,3,3.5
04-07-2026 15:53,03:53:47 PM,CNR6562619515,Success,CID5902883,Auto,Wakad,Shivajinagar,243,68,,,No,,356,UPI,14,4.2,5
02-07-2026 06:40,06:40:20 AM,CNR5885799929,Canceled by Driver,CID5967042,Prime Sedan,Keshav Nagar,Hadapsar,,,,Customer related issue,,,,,,,
03-07-2026 17:06,05:06:54 PM,CNR7903396600,Success,CID2521865,Bike,Hinjawadi,Chakan,246,142,,,No,,180,UPI,7,5,4.2
25-07-2026 10:34,10:34:31 AM,CNR9744342526,Success,CID7490559,Auto,Nigdi,Warje,91,134,,,No,,106,UPI,2,4.5,4.7
25-07-2026 17:35,05:35:31 PM,CNR5815550485,Success,CID9797310,Auto,Bibwewadi,Dhankawadi,178,126,,,No,,144,Debit Card,3,4.5,4.7
26-07-2026 16:48,04:48:43 PM,CNR4721602088,Success,CID1982232,Prime Sedan,Lohegaon,Warje,279,131,,,No,,478,Cash,13,3.2,3.2
10-07-2026 00:08,12:08:45 AM,CNR2533818677,Canceled by Driver,CID6985484,Prime Sedan,Wakad,Ambegaon,,,,Personal & Car related issues,,,,,,,
16-07-2026 23:27,11:27:05 PM,CNR2640687337,Success,CID8788454,Auto,Sinhagad Road,Pisoli,147,57,,,No,,290,Debit Card,16,3.8,4.7
10-07-2026 12:37,12:37:54 PM,CNR4213994776,Success,CID9195950,Prime Plus,Camp,Katraj,28,99,,,No,,988,Cash,26,2,3.8
19-07-2026 15:17,03:17:31 PM,CNR6290140480,Success,CID9886340,Prime Plus,Baner,Hadapsar,201,24,,,No,,552,UPI,13,3.8,2.5
26-07-2026 06:03,06:03:01 AM,CNR1818461219,Success,CID7279137,Mini,Tathawade,Dhankawadi,78,34,,,No,,259,UPI,6,3.5,4.2
01-07-2026 20:02,08:02:27 PM,CNR8589461100,Success,CID7330703,Mini,Kothrud,Ravet,280,127,,,No,,259,Debit Card,11,4.7,4.8
18-07-2026 23:11,11:11:57 PM,CNR7056392119,Canceled by Driver,CID3180351,Bike,Narhe,Kalyani Nagar,,,,Personal & Car related issues,,,,,,,
07-07-2026 20:34,08:34:46 PM,CNR4744405833,Canceled by Customer,CID8086911,Prime Sedan,Dhankawadi,Katraj,,,AC is not working,,,,,,,,
27-07-2026 16:34,04:34:09 PM,CNR8569053404,Success,CID9523197,Mini,Hinjawadi,Lohegaon,32,45,,,No,,183,UPI,7,1,3
30-07-2026 05:22,05:22:09 AM,CNR7457973905,Success,CID6272395,Auto,Warje,Narhe,127,45,,,No,,275,UPI,15,2,5
26-07-2026 16:52,04:52:12 PM,CNR6956964045,Success,CID8449957,Prime SUV,Swargate,Hadapsar,63,112,,,No,,973,UPI,19,1,3
02-07-2026 08:01,08:01:39 AM,CNR2756992311,Success,CID3097765,Mini,Magarpatta,Undri,308,75,,,No,,373,Cash,17,5,3.2
10-07-2026 14:38,02:38:24 PM,CNR8056003754,Success,CID9469354,Auto,Bhosari,Kothrud,305,140,,,No,,319,UPI,11,5,4.2
08-07-2026 22:27,10:27:19 PM,CNR5586931353,Success,CID8660238,Auto,Dighi,Warje,64,138,,,No,,125,Debit Card,5,3.8,4.8
26-07-2026 11:22,11:22:23 AM,CNR9986217464,Success,CID5849523,Prime Sedan,Baner,Mundhwa,59,149,,,No,,628,Cash,15,5,3
01-07-2026 04:33,04:33:29 AM,CNR5055073481,Success,CID3378949,Mini,Kothrud,Mundhwa,163,112,,,No,,525,Credit Card,25,2.5,5
29-07-2026 17:46,05:46:25 PM,CNR4907193086,Canceled by Driver,CID4981912,Bike,Hadapsar,Wanowrie,,,,More than permitted people in there,,,,,,,
19-07-2026 01:38,01:38:56 AM,CNR7610280270,Canceled by Driver,CID5805031,Bike,Pashan,Chinchwad,,,,Personal & Car related issues,,,,,,,
24-07-2026 20:07,08:07:21 PM,CNR4655269565,Canceled by Driver,CID5694722,Auto,Ambegaon,Kothrud,,,,More than permitted people in there,,,,,,,
14-07-2026 20:48,08:48:51 PM,CNR7744993004,Success,CID6236482,Mini,Akurdi,Fatima Nagar,136,112,,,No,,430,UPI,20,3,2
23-07-2026 11:53,11:53:24 AM,CNR7192195175,Success,CID3020021,Prime Plus,Shivajinagar,Wakad,180,41,,,No,,336,Cash,11,3,4.5
11-07-2026 01:24,01:24:36 AM,CNR4023535274,Driver not found,CID8186306,Prime Plus,Bibwewadi,Kharadi,,,,,,,,,,,
21-07-2026 11:24,11:24:49 AM,CNR9228287568,Canceled by Driver,CID5206218,Prime Sedan,Dhanori,Tathawade,,,,Personal & Car related issues,,,,,,,
13-07-2026 23:33,11:33:59 PM,CNR4321087015,Driver not found,CID6601408,Auto,Koregaon Park,Chakan,,,,,,,,,,,
29-07-2026 18:39,06:39:54 PM,CNR4009075948,Success,CID8782094,Mini,Hinjawadi,Camp,215,142,,,Yes,Vehicle Breakdown,221,Credit Card,9,4.2,4.8
29-07-2026 20:29,08:29:17 PM,CNR4879240501,Canceled by Customer,CID6117347,Mini,Bavdhan,Nigdi,,,AC is not working,,,,,,,,
18-07-2026 07:01,07:01:40 AM,CNR8021583812,Success,CID9274979,eBike,Katraj,Pimpri,146,143,,,No,,134,UPI,5,3.2,1
24-07-2026 07:11,07:11:49 AM,CNR7549874171,Success,CID5311972,Bike,Dhankawadi,Swargate,92,25,,,No,,99,Debit Card,2,4.5,3
24-07-2026 03:23,03:23:31 AM,CNR4497545881,Success,CID1478875,Bike,Kalyani Nagar,Pirangut,213,141,,,No,,189,UPI,8,2.5,5
23-07-2026 04:03,04:03:46 AM,CNR3491652185,Success,CID4386413,Auto,Bavdhan,Baner,57,112,,,No,,110,UPI,4,4.7,3
31-07-2026 16:54,04:54:21 PM,CNR7420579336,Canceled by Driver,CID8241705,Mini,Camp,Warje,,,,Personal & Car related issues,,,,,,,
27-07-2026 16:59,04:59:16 PM,CNR4837267270,Driver not found,CID2614052,Prime Sedan,Kalyani Nagar,Chakan,,,,,,,,,,,
24-07-2026 19:45,07:45:04 PM,CNR2514952916,Canceled by Driver,CID9137021,Prime Plus,Pirangut,Aundh,,,,Personal & Car related issues,,,,,,,
03-07-2026 20:08,08:08:55 PM,CNR6249536607,Driver not found,CID3140933,Prime Sedan,Aundh,Bavdhan,,,,,,,,,,,
11-07-2026 05:41,05:41:00 AM,CNR2730096778,Success,CID9794304,Auto,Wanowrie,Katraj,130,42,,,No,,433,UPI,15,4.2,4.5
11-07-2026 16:58,04:58:01 PM,CNR5045796792,Canceled by Driver,CID2253877,Prime Plus,Pashan,Pimpri,,,,The customer was coughing/sick,,,,,,,
17-07-2026 00:00,12:00:10 AM,CNR8820907644,Driver not found,CID1967006,Mini,Dighi,Wanowrie,,,,,,,,,,,
26-07-2026 09:21,09:21:50 AM,CNR7812948102,Success,CID6811463,Auto,Chakan,Dhankawadi,47,131,,,No,,360,Cash,13,4.5,4.2
21-07-2026 13:42,01:42:11 PM,CNR7340641822,Success,CID5727802,Mini,Koregaon Park,Pisoli,223,119,,,No,,392,UPI,18,3.8,3.2
24-07-2026 15:34,03:34:22 PM,CNR7123598924,Success,CID8644501,Bike,Ravet,Aundh,237,37,,,No,,122,UPI,4,4,2
02-07-2026 19:16,07:16:09 PM,CNR9539443961,Success,CID8078145,eBike,Undri,Tathawade,85,103,,,No,,82,UPI,4,4.8,4.7
03-07-2026 17:03,05:03:07 PM,CNR5564435732,Success,CID8764753,Auto,Nigdi,Kondhwa,208,140,,,No,,351,Credit Card,13,4,3
29-07-2026 03:52,03:52:50 AM,CNR7670165494,Success,CID1513764,Auto,Moshi,Fatima Nagar,186,88,,,No,,170,Credit Card,8,3.2,4.8
07-07-2026 07:30,07:30:28 AM,CNR8508504828,Success,CID3563546,eBike,Wagholi,Wakad,95,40,,,No,,74,Credit Card,3,2.5,4.7
25-07-2026 05:27,05:27:21 AM,CNR8852807514,Success,CID8258376,Prime Plus,Kharadi,Narhe,125,21,,,No,,454,Cash,11,4.5,4.8
18-07-2026 01:48,01:48:46 AM,CNR1123403169,Success,CID2377089,Prime Sedan,Ambegaon,Magarpatta,280,149,,,No,,848,UPI,27,3.2,2
11-07-2026 00:19,12:19:41 AM,CNR4199801098,Driver not found,CID6336314,Bike,Aundh,Yerawada,,,,,,,,,,,
24-07-2026 19:37,07:37:46 PM,CNR6665804084,Canceled by Driver,CID5542013,Auto,Kharadi,Pashan,,,,More than permitted people in there,,,,,,,
31-07-2026 19:22,07:22:55 PM,CNR2799142923,Success,CID3435000,Prime Sedan,Punawale,Vishrantwadi,284,45,,,No,,736,UPI,21,4.8,3.2
09-07-2026 18:52,06:52:26 PM,CNR7153968850,Canceled by Customer,CID5029027,Auto,Chakan,Kothrud,,,Driver asked to cancel,,,,,,,,
11-07-2026 16:54,04:54:39 PM,CNR8063623424,Canceled by Driver,CID8532740,Mini,Keshav Nagar,Magarpatta,,,,The customer was coughing/sick,,,,,,,
10-07-2026 09:43,09:43:35 AM,CNR7239188785,Success,CID3783127,Mini,Warje,Camp,205,58,,,No,,274,UPI,7,5,3.2
20-07-2026 17:02,05:02:40 PM,CNR3773979926,Canceled by Driver,CID5767192,Bike,Dhanori,Hinjawadi,,,,More than permitted people in there,,,,,,,
23-07-2026 10:38,10:38:18 AM,CNR1927448628,Driver not found,CID9069023,Prime Sedan,Ambegaon,Bavdhan,,,,,,,,,,,
15-07-2026 14:41,02:41:45 PM,CNR9873732646,Success,CID1895578,Mini,Wanowrie,Moshi,74,121,,,No,,525,UPI,25,4.2,4.8
07-07-2026 10:31,10:31:53 AM,CNR4323136982,Success,CID5743661,Bike,Ambegaon,Pimpri,52,113,,,No,,131,UPI,9,3,4.5
11-07-2026 20:42,08:42:10 PM,CNR2776000490,Success,CID7887174,Bike,Mundhwa,Dhanori,140,124,,,Yes,Customer Demand,102,UPI,2,3.2,3.8
24-07-2026 11:17,11:17:19 AM,CNR6614620532,Canceled by Driver,CID3205825,Prime Plus,Bibwewadi,Viman Nagar,,,,Customer related issue,,,,,,,
27-07-2026 11:23,11:23:21 AM,CNR7586675254,Success,CID1581592,Prime SUV,Shivajinagar,Pimpri,159,124,,,No,,1458,Credit Card,44,3.8,4.8
17-07-2026 05:30,05:30:27 AM,CNR9569871265,Success,CID6806020,Mini,Pirangut,Dighi,82,54,,,No,,228,UPI,6,4.5,4.5
09-07-2026 08:38,08:38:51 AM,CNR8013608010,Success,CID8632606,eBike,Kondhwa,Hadapsar,263,101,,,No,,74,UPI,3,4.2,5
21-07-2026 07:23,07:23:32 AM,CNR3469455129,Driver not found,CID4679082,Auto,Swargate,Shivajinagar,,,,,,,,,,,
20-07-2026 17:24,05:24:43 PM,CNR2349701920,Success,CID8270994,Prime Sedan,Aundh,Dhanori,134,93,,,No,,556,UPI,22,3,3.5
28-07-2026 21:18,09:18:13 PM,CNR8260436767,Success,CID5137494,Mini,Camp,Dhayari,109,46,,,No,,468,Cash,22,4.2,4.7
10-07-2026 08:13,08:13:43 AM,CNR3426770203,Success,CID5914363,Mini,Aundh,Dighi,246,144,,,No,,271,Cash,7,3.8,5
26-07-2026 15:40,03:40:19 PM,CNR7625920762,Success,CID7174181,Auto,Sinhagad Road,Undri,300,63,,,No,,271,UPI,11,1,4.5
21-07-2026 18:36,06:36:30 PM,CNR7242063477,Success,CID7854790,Auto,Akurdi,Wakad,127,38,,,No,,155,Cash,7,3.2,4.8
26-07-2026 00:58,12:58:16 AM,CNR8607545354,Success,CID3518288,Bike,Mundhwa,Keshav Nagar,26,17,,,No,,103,UPI,3,3.2,4.2
04-07-2026 12:03,12:03:57 PM,CNR9293696619,Driver not found,CID9326737,Bike,Narhe,Sinhagad Road,,,,,,,,,,,
26-07-2026 00:46,12:46:48 AM,CNR2856439899,Success,CID3785480,Prime Sedan,Shivajinagar,Pimpri,291,149,,,No,,552,Credit Card,15,3.2,4.7
15-07-2026 00:21,12:21:43 AM,CNR3104686380,Success,CID8854508,Prime Plus,Chinchwad,Lohegaon,97,26,,,No,,544,UPI,19,2.5,4.7
24-07-2026 02:32,02:32:34 AM,CNR5278988583,Success,CID5141842,Auto,Nigdi,Pirangut,47,126,,,No,,269,Cash,8,4.5,2
08-07-2026 02:35,02:35:57 AM,CNR1348255547,Success,CID6317479,Auto,Yerawada,Kharadi,199,147,,,No,,95,Credit Card,3,1,3.5
11-07-2026 17:51,05:51:45 PM,CNR7912261552,Success,CID2862445,Auto,Undri,Lohegaon,286,108,,,No,,188,UPI,6,4.2,4
13-07-2026 19:16,07:16:27 PM,CNR9952420416,Success,CID9979116,Prime SUV,Kharadi,Wakad,62,16,,,No,,434,Debit Card,12,3.8,3.2
18-07-2026 10:41,10:41:48 AM,CNR1373957961,Driver not found,CID1134075,Auto,Narhe,Mundhwa,,,,,,,,,,,
17-07-2026 01:38,01:38:32 AM,CNR8956176401,Success,CID8544086,Auto,Hadapsar,Ambegaon,40,148,,,No,,454,UPI,16,2.5,3.5
08-07-2026 22:11,10:11:06 PM,CNR7906435271,Canceled by Customer,CID5318764,Auto,Sinhagad Road,Dhayari,,,Driver asked to cancel,,,,,,,,
28-07-2026 04:12,04:12:34 AM,CNR5291706847,Success,CID9727857,Mini,Bavdhan,Sinhagad Road,292,20,,,No,,278,Cash,12,4,3.2
30-07-2026 23:58,11:58:31 PM,CNR3285070664,Driver not found,CID7925514,Mini,Narhe,Nigdi,,,,,,,,,,,
08-07-2026 07:28,07:28:14 AM,CNR2804371339,Canceled by Driver,CID8669538,Mini,Bibwewadi,Dhankawadi,,,,More than permitted people in there,,,,,,,
12-07-2026 05:08,05:08:46 AM,CNR5506684370,Canceled by Driver,CID8874824,Prime Sedan,Pashan,Chinchwad,,,,Customer related issue,,,,,,,
25-07-2026 15:31,03:31:08 PM,CNR8865852759,Success,CID4023972,Prime SUV,Dhayari,Katraj,33,22,,,No,,652,UPI,14,1,4.5
25-07-2026 00:40,12:40:31 AM,CNR6841161995,Success,CID4227453,Mini,Pimpri,Hadapsar,235,127,,,No,,289,Credit Card,8,3.2,2.5
31-07-2026 21:35,09:35:23 PM,CNR2085350365,Canceled by Customer,CID5747546,Auto,Narhe,Bibwewadi,,,Driver asked to cancel,,,,,,,,
30-07-2026 13:01,01:01:03 PM,CNR4473106615,Success,CID8851307,Prime SUV,Yerawada,Wanowrie,84,143,,,No,,914,Credit Card,27,4.8,4.2
27-07-2026 00:54,12:54:28 AM,CNR2037245206,Success,CID9747634,Mini,Pimpri,Ambegaon,40,61,,,No,,373,UPI,17,2,2
19-07-2026 00:33,12:33:33 AM,CNR9999626179,Success,CID1012417,Auto,Nigdi,Chakan,36,93,,,No,,212,Cash,7,5,4.8
11-07-2026 02:01,02:01:32 AM,CNR4819063845,Driver not found,CID1751126,Mini,Bibwewadi,Hinjawadi,,,,,,,,,,,
17-07-2026 10:00,10:00:54 AM,CNR6472092839,Canceled by Driver,CID8518546,Auto,Kalyani Nagar,Vishrantwadi,,,,Customer related issue,,,,,,,
24-07-2026 00:39,12:39:30 AM,CNR1294522487,Driver not found,CID5330010,Prime SUV,Aundh,Dhankawadi,,,,,,,,,,,
04-07-2026 09:43,09:43:21 AM,CNR4852477675,Driver not found,CID3313274,Auto,Viman Nagar,Chakan,,,,,,,,,,,
22-07-2026 13:52,01:52:06 PM,CNR7746666540,Driver not found,CID8910327,Prime Plus,Vadgaon Budruk,Chakan,,,,,,,,,,,
28-07-2026 12:01,12:01:06 PM,CNR1976062145,Canceled by Driver,CID8255847,Auto,Katraj,Bibwewadi,,,,Personal & Car related issues,,,,,,,
07-07-2026 14:23,02:23:28 PM,CNR9851700854,Success,CID6858060,Mini,Hinjawadi,Ambegaon,83,127,,,No,,354,Cash,16,2,3
25-07-2026 11:35,11:35:34 AM,CNR6348716874,Success,CID6149986,Prime Plus,Koregaon Park,Pashan,165,92,,,No,,684,UPI,19,3,4
28-07-2026 21:54,09:54:22 PM,CNR3575848112,Success,CID3749285,Bike,Ambegaon,Akurdi,300,28,,,No,,95,UPI,5,4,5
03-07-2026 04:39,04:39:21 AM,CNR5127644655,Success,CID1216672,Prime Sedan,Kothrud,Bavdhan,156,44,,,No,,474,UPI,11,4.7,4.2
30-07-2026 13:09,01:09:18 PM,CNR7627345427,Success,CID1751846,Auto,Moshi,Wakad,298,89,,,No,,155,Cash,7,3,2.5
16-07-2026 13:23,01:23:14 PM,CNR4372246829,Success,CID5845928,Bike,Pirangut,Camp,77,63,,,No,,149,Credit Card,11,4,3.5
15-07-2026 04:08,04:08:22 AM,CNR7968540311,Success,CID4451350,Prime Sedan,Undri,Camp,193,69,,,No,,418,UPI,16,2.5,2.5
19-07-2026 08:36,08:36:05 AM,CNR9824890460,Driver not found,CID8866100,Auto,Dhayari,Hinjawadi,,,,,,,,,,,
07-07-2026 00:48,12:48:09 AM,CNR6372348744,Success,CID3351675,Mini,Warje,Hinjawadi,221,133,,,No,,202,Cash,8,2,3.5
21-07-2026 23:15,11:15:49 PM,CNR2375951694,Success,CID6043384,Prime Plus,Yerawada,Shivajinagar,29,66,,,Yes,Vehicle Breakdown,856,UPI,31,4.7,4
25-07-2026 17:11,05:11:04 PM,CNR7408103394,Success,CID5121378,Auto,Kondhwa,Dhanori,173,92,,,No,,380,UPI,15,2,1
11-07-2026 04:01,04:01:08 AM,CNR4010801423,Success,CID1758799,Mini,Viman Nagar,Pashan,250,149,,,No,,719,Cash,22,2.5,4
09-07-2026 11:33,11:33:42 AM,CNR2061649611,Success,CID2793185,Mini,Lohegaon,Dighi,144,99,,,No,,297,Debit Card,13,4.7,3.5
29-07-2026 05:45,05:45:37 AM,CNR5022718049,Canceled by Customer,CID3125223,Mini,Ravet,Magarpatta,,,Wrong Address,,,,,,,,
15-07-2026 12:46,12:46:28 PM,CNR1975612264,Canceled by Customer,CID6429321,Prime Plus,Magarpatta,Punawale,,,Driver is not moving towards pickup location,,,,,,,,
19-07-2026 05:46,05:46:15 AM,CNR9632185168,Canceled by Driver,CID2448875,Mini,Dighi,Baner,,,,More than permitted people in there,,,,,,,
26-07-2026 23:36,11:36:15 PM,CNR5507828383,Success,CID4179094,Bike,Vadgaon Budruk,Shivajinagar,283,121,,,No,,195,UPI,9,2.5,2
23-07-2026 18:46,06:46:23 PM,CNR1806954730,Canceled by Driver,CID8435311,Auto,Magarpatta,Dighi,,,,Personal & Car related issues,,,,,,,
11-07-2026 02:41,02:41:54 AM,CNR2054311775,Success,CID2134342,Bike,Vishrantwadi,Keshav Nagar,284,60,,,No,,176,UPI,8,4,3.8
01-07-2026 00:25,12:25:49 AM,CNR6508325367,Success,CID2480445,Auto,Pimpri,Pashan,73,117,,,No,,140,UPI,6,3,4.8
15-07-2026 22:31,10:31:07 PM,CNR1435205488,Canceled by Customer,CID7325134,Prime Plus,Moshi,Dighi,,,AC is not working,,,,,,,,
09-07-2026 01:58,01:58:54 AM,CNR9696370316,Driver not found,CID2415698,Prime Sedan,Dhayari,Keshav Nagar,,,,,,,,,,,
13-07-2026 14:25,02:25:43 PM,CNR7143896999,Success,CID9781000,Auto,Wakad,Ravet,188,32,,,Yes,Vehicle Breakdown,125,Credit Card,5,1,5
15-07-2026 22:34,10:34:24 PM,CNR3759531686,Canceled by Driver,CID8817435,Auto,Narhe,Tathawade,,,,Customer related issue,,,,,,,
26-07-2026 02:42,02:42:11 AM,CNR7295110468,Success,CID3079392,Auto,Sinhagad Road,Kothrud,130,90,,,No,,311,UPI,11,1,1
24-07-2026 20:22,08:22:28 PM,CNR8769006864,Success,CID4886224,Auto,Hadapsar,Narhe,90,126,,,No,,269,UPI,9,4.5,4.8
06-07-2026 04:58,04:58:35 AM,CNR2052672219,Success,CID3133934,Auto,Dighi,Hinjawadi,245,133,,,No,,245,UPI,13,4.5,4.5
10-07-2026 13:13,01:13:18 PM,CNR2984420307,Success,CID6337313,Auto,Vadgaon Budruk,Pashan,250,30,,,No,,396,Credit Card,14,3.8,2.5
19-07-2026 14:45,02:45:22 PM,CNR9752226990,Canceled by Driver,CID4175217,Auto,Bavdhan,Pimpri,,,,Personal & Car related issues,,,,,,,
18-07-2026 23:05,11:05:54 PM,CNR5274912839,Success,CID4058748,Prime Sedan,Dhanori,Yerawada,217,38,,,No,,1104,UPI,30,5,5
18-07-2026 18:15,06:15:27 PM,CNR4047432746,Success,CID9688872,Prime SUV,Kondhwa,Ambegaon,76,40,,,No,,646,UPI,13,5,2
30-07-2026 02:45,02:45:20 AM,CNR4084757345,Success,CID3794135,Mini,Moshi,Lohegaon,200,135,,,No,,525,UPI,25,2.5,1
22-07-2026 20:58,08:58:21 PM,CNR5289186584,Success,CID9422664,Bike,Yerawada,Undri,26,48,,,No,,140,Cash,10,3,4.7
04-07-2026 20:25,08:25:01 PM,CNR8817835474,Success,CID7440306,Prime Sedan,Karve Nagar,Viman Nagar,194,68,,,No,,772,UPI,24,4,3
30-07-2026 09:09,09:09:51 AM,CNR4367911563,Success,CID4072586,Auto,Narhe,Kondhwa,59,89,,,No,,155,UPI,7,5,4.5
15-07-2026 16:07,04:07:08 PM,CNR9992534324,Success,CID9483854,Auto,Kalyani Nagar,Pisoli,212,84,,,No,,155,UPI,7,3,4.5
19-07-2026 15:43,03:43:48 PM,CNR6826283918,Success,CID1780181,Auto,Fatima Nagar,Pashan,288,53,,,No,,356,Cash,13,4.7,1
26-07-2026 07:48,07:48:59 AM,CNR4786956217,Success,CID6697922,Auto,Baner,Kharadi,205,35,,,No,,316,UPI,10,3,4.2
